,INDPRO,IPFINAL,IPMANSICS,PAYEMS,MANEMP,RPI,CMRMTSPLx,RETAILx,IPCONGD,IPDCONGD,IPBUSEQ,CUMFNS,AMDMNOx,ANDENOx,UNRATE,AWHMAN,CES0600000007,HOUST,PERMIT,JTSJOL,RRSFS,S&P 500,S&P PE ratio,T10YFFM,T1YFFM,BAAFFM,TB3SMFFM,TB3MS,GS5,GS10,BAA,AAA,VIXCLSx,GS2,ANFCI,NFCI,term_spread,baa_spread,aaa_spread,CPIAUCSL,PCEPI,UMCSENTx,TWEXAFEGSMTHx,WPSFD49207,CPILFESL,PCEPILFE,IR,IQ,T10YIE,GDPC1
2003-07-31,0.005125135550598792,0.007933054461663147,0.003233764597565525,-1.5362753005732088e-05,-0.006229256023466689,0.0009018988056936905,0.007572937362400722,0.008598441116733468,0.00951231602064695,0.02342823554888085,0.004809514929545955,0.25250000000001194,-0.0010783475226592287,-0.008727854778550537,-0.09999999999999964,40.1,39.6,7.5480289699350145,7.541683099882111,-0.12857110669642502,0.005329067776990826,0.004584616268365593,-0.016680749429722752,2.97,0.11,5.61,-0.11,-0.020000000000000018,0.6000000000000001,0.6499999999999999,0.4299999999999997,0.5200000000000005,21.2068,0.24,-0.74925,-0.715,3.08,2.64,1.5100000000000002,0.0021786442569711184,0.001851061385676367,1.2000000000000028,0.019439526479752445,-0.004921414894099918,0.0015521251211056963,0.001940364368254066,-0.00421550222391609,0.001002502301227004,0.2535281385281385,
2003-08-31,-0.002184157819974608,-0.005620726230349149,-0.004658503218475829,-0.00023815285684669618,-0.0018763687356546654,0.0015783327649980805,-0.0004107657103915585,0.011363014781787584,-0.00818939698854404,-0.018994748053045463,0.0013581696510245322,-0.3311000000000064,-0.0015936994515435288,-0.006432495609734801,-0.10000000000000053,40.2,39.8,7.513709247839705,7.583756300707112,0.06776210210081857,0.0070143199911054666,-0.003037231090607939,-0.027189148777683858,3.42,0.28,5.98,-0.08,0.04999999999999993,0.5,0.4700000000000002,0.3899999999999997,0.3899999999999997,20.829,0.3900000000000001,-0.7172,-0.683,3.5,2.5599999999999996,1.4299999999999997,0.0010739307188858405,0.0004397795675394889,-1.6000000000000085,0.013096058118573062,0.005582217756800567,-0.0010368022910247632,-0.0013723176879665289,-0.005184044787587716,0.001005530502018459,0.2588528138528141,
2003-09-30,0.006426751702139022,0.008535276165060779,0.00828966629151573,0.0007603541004943537,-0.002088991777016602,0.001457009666806286,0.004059257007915207,-0.002242224583676844,0.00820339612713017,0.024730036547201628,0.011145554393189983,0.631699999999995,0.032106563470403415,0.05640043414063811,0.0,40.5,39.9,7.569927655242652,7.581209826196346,-0.031526253646774194,-0.005483661602232459,0.02977865297839788,0.006118697739292855,3.26,0.23,5.78,-0.07,-0.010000000000000009,-0.18999999999999995,-0.1800000000000006,-0.21999999999999975,-0.16000000000000014,20.6823,-0.15000000000000013,-0.713,-0.6727500000000001,3.3299999999999996,2.5200000000000005,1.4500000000000002,-0.0010987151606309808,-0.0002539018435090412,-1.5999999999999943,-0.01790523097104124,-0.004197236688472827,-0.0005171962528098817,0.0002642059206214853,-0.005184044787587716,0.0040160696548898756,-0.036666666666666625,1.6495202585943503
2003-10-31,0.0012308567584176089,-0.005866399805455558,0.0010402933873834286,0.0014346489297576426,-0.0008368201325144042,0.003820758705046501,0.002360689873707855,-0.0023981549728251395,-0.0072816833315183516,-0.008245471802767135,-0.002484326602312237,0.09920000000001039,0.027673305725999242,-0.012697710798677875,-0.09999999999999964,40.6,40.0,7.584264818389059,7.60688453121963,0.06694181015367029,-0.001319821365111551,0.018745356169324268,-0.0005561536649549836,3.28,0.24,5.72,-0.09,-0.019999999999999907,0.009999999999999787,0.020000000000000462,-0.05999999999999961,-0.019999999999999574,19.1843,0.040000000000000036,-0.7412,-0.703,3.37,2.4400000000000004,1.4100000000000001,-0.004327837285243774,-0.0029924989681751057,1.8999999999999915,-0.040030867665875824,0.003454673884593973,0.0010311930799042912,0.0004523713329707135,0.006223005920007019,-0.002014066984216356,0.1259956709956711,
2003-11-30,0.006682592049196856,0.008463701807937873,0.008499588761910815,0.0003142737810399865,-0.0012565446679477787,0.005756973218096206,0.0038593274212548323,0.004109516892226495,0.006574948737880781,0.011612106798408739,0.016825426645195485,0.6616999999999962,-0.01105134828206289,-0.0076447169592768205,-0.20000000000000018,40.9,40.2,7.641564441260972,7.559038255443384,0.005732403689552967,0.003571266580545185,0.010696108447547203,-0.017399611142507432,3.3,0.34,5.66,-0.07,0.010000000000000009,0.10000000000000009,0.009999999999999787,-0.07000000000000028,-0.04999999999999982,17.8389,0.17999999999999994,-0.75875,-0.7162499999999999,3.3699999999999997,2.3600000000000003,1.3500000000000005,0.0016217678716188288,0.0011353689309068216,4.1000000000000085,-0.0036456141295380107,-0.0069223506025677395,-0.0015475886503777403,-0.000482060914011484,0.0041397143460324415,0.0029855388403650096,0.12202020202020147,
2003-12-31,0.0002959460294098548,-0.0008830400807102734,-0.0009743248533879978,0.0008350283360609723,-0.0011881881530690919,0.00037265234113093015,-0.0028316097143061825,0.004229054767103335,0.0006936687370542316,-0.003450009430745915,-0.002233920941224099,-0.04640000000000555,-0.0009471418502204898,0.02850218580994479,-0.09999999999999964,40.7,39.9,7.6290038896529575,7.594381242551817,0.026715747379046917,0.001531053515527958,0.028858536676307445,-0.010409008630463568,3.29,0.33,5.62,-0.08,-0.030000000000000027,-0.020000000000000018,-0.03000000000000025,-0.0600000000000005,-0.03000000000000025,16.3754,-0.020000000000000018,-0.7142499999999999,-0.7164999999999999,3.3699999999999997,2.33,1.3500000000000005,0.0021583702839196306,0.0009402660999189294,-1.1000000000000085,-0.025630836312232397,0.00483402039242975,0.001030396793896493,-0.00011509978775325891,0.0020267082428180316,-0.0020069133729005983,-0.052020202020201634,1.1540367047402356
2004-01-31,0.001520626219034149,0.001208120551178915,-0.0010293693474814347,0.0012780043446785072,-0.0005596362510527086,-0.001942975363435906,-0.004999228575796266,0.004284097178603119,0.002739159601016894,0.008630207801264334,0.0015010413055458471,-0.048699999999996635,-0.015641238453030226,-0.04381825595937272,0.0,40.9,40.1,7.555381944240273,7.5766097669730375,0.0029248339072456275,-2.4675821398645326e-05,0.04689178004819983,-0.006455401541535011,3.15,0.24,5.44,-0.12,-0.020000000000000018,-0.1499999999999999,-0.11999999999999922,-0.15999999999999925,-0.08000000000000007,15.834,-0.1499999999999999,-0.7318,-0.7598,3.2700000000000005,2.29,1.3899999999999997,0.0016043385908881547,0.0016566758463305575,11.200000000000003,-0.020807759175865748,0.002046445473120606,0.0010272171007832398,0.0013172371468588295,0.008062088409518609,0.003939814706435563,-0.02109090909090927,
2004-02-29,0.00601430610916065,0.007276901351864318,0.007447808800902678,0.0004969856014707119,-0.0008400420515002338,0.0013150359243443432,0.0077235350415509885,0.006344218747933894,0.004925365977717533,-0.002471750043953058,0.012797635983787359,0.5932999999999993,0.01646177956054018,0.026807264231143435,-0.10000000000000053,41.0,40.2,7.520776415062797,7.583756300707112,0.031054824462218633,0.004204596769968205,0.009526057589642534,-0.04219218260593616,3.07,0.23,5.26,-0.08,0.050000000000000044,-0.050000000000000266,-0.07000000000000028,-0.17000000000000082,-0.040000000000000036,15.9247,-0.020000000000000018,-0.7875000000000001,-0.8065,3.15,2.1899999999999995,1.42,-0.0021586226199197256,-0.0017332076159419785,-9.399999999999991,0.0055907367062921765,-0.006183931592780745,-0.0005171771330694241,-0.0009459645782330384,-0.011235208602849767,-4.7563556811347496e-05,0.05910526315789477,
2004-03-31,-0.004008755848768253,-0.006907110697037311,-0.00038626069152059017,0.0024354782405051623,0.0005601064348628171,0.003609898036931014,0.023206756423938657,0.018116331173004596,-0.009711438991335974,-0.009707842172048231,-0.0013604914174338845,0.0024999999999977263,0.04943951126826107,0.06879446826481939,0.20000000000000018,40.9,40.2,7.599901959208498,7.633369649679584,-0.001983846477481066,0.01597294058242582,-0.01709533813402242,-0.06804002001305154,2.83,0.19,5.11,-0.06,0.009999999999999898,-0.2799999999999998,-0.25,-0.15999999999999925,-0.16999999999999993,17.733,-0.15999999999999992,-0.7927500000000001,-0.8095,2.89,2.2800000000000002,1.5,-4.590207765886589e-06,-0.0005851603658681981,1.3999999999999915,0.01805226423869488,0.0034253636953032185,0.0015333361502953835,5.994035214573756e-05,0.0039838114602970265,0.0009244311722698129,0.03919908466819244,0.565052023890189
2004-04-30,0.0037074991758068165,0.0044795821344942865,0.0030653198596075626,0.002071971246149218,0.001957905667058668,0.0032205124817945574,-0.010711063244652763,-0.0068511962477426636,0.0059720485057352946,-0.0010780059628769934,0.0009250800841149598,0.26310000000000855,-0.03465356858839819,-0.07430189140081467,-0.20000000000000018,40.7,39.8,7.602401335665818,7.635303886259415,-0.003979539077937133,-0.008451370214965337,0.008310714370073136,-0.03753331636844548,3.35,0.43,5.46,-0.06,0.0,0.6000000000000001,0.5199999999999996,0.34999999999999964,0.40000000000000036,15.7881,0.48999999999999977,-0.7668,-0.7684,3.4099999999999997,2.1100000000000003,1.3800000000000008,-0.0005380462080903925,0.00031275248365503217,-1.5999999999999943,0.011342315745325848,0.004076931237976922,-0.0010298273868309948,0.0009209773305984825,-0.006022056381370433,-0.0010241834541862005,0.08345755693581802,
2004-05-31,0.007197750706737338,0.004933936060971256,0.006947693654693943,0.002166403364885383,0.0018843569103044189,0.005259485661714081,0.00278090577716128,0.012062638381983959,0.00374772585260974,-0.00997332403704565,0.008673674606902715,0.555499999999995,-0.004942550984464944,0.02991326139787276,0.0,41.1,40.2,7.591357046698551,7.673223121121708,0.055130979433048566,0.007798210228031621,-0.027352407740604434,-0.07353622482173572,3.72,0.78,5.75,0.02,0.08000000000000007,0.45999999999999996,0.3700000000000001,0.29000000000000004,0.3099999999999996,18.076,0.45999999999999996,-0.68325,-0.709,3.6999999999999997,2.0300000000000002,1.3200000000000003,0.002657720822680787,0.0013919430741236027,-4.0,0.016825802122912847,0.0013024654594060436,-0.0005137233443068823,-0.0012271444539972975,0.012835714364184625,-0.002923266620403986,0.1807380952380946,
2004-06-30,-0.007832838806188569,-0.010412165010237118,-0.0067860249033149245,0.0007362680651858966,-0.000557957888656091,0.0009987465722147704,-0.000930257833783088,-0.006323634658173205,-0.013791469837991954,-0.023277373166015636,-0.0008334505459730579,-0.5020999999999987,0.011818105085781738,0.010130461710293304,0.0,40.8,39.9,7.510977752014095,7.61085279039525,-0.10595967685010699,-0.010032247866199384,0.026822868251062282,-0.014342501257848639,3.7,1.09,5.75,0.24,0.25,0.08000000000000007,0.010000000000000675,0.03000000000000025,-0.03000000000000025,15.0452,0.22999999999999998,-0.68625,-0.687,3.4600000000000004,2.05,1.2799999999999994,-0.0005473099907735701,-0.0003987493658250685,5.3999999999999915,-0.015923174806233398,-0.008119124438503711,0.0005064384010351475,0.0002096416250818578,-0.0167943701452149,-0.010596873932036566,-0.03788095238095224,0.7719649918941585
2004-07-31,0.007443879683666665,0.007845065194527656,0.008888510041984432,0.00045515233216875117,-0.0002093144957928672,0.003528476616946108,0.0014762811771937834,0.008228033172617444,0.0031838024362791373,0.004658541991592102,0.019817286608179607,0.6844999999999999,0.006416560037942887,0.08855550271192847,-0.09999999999999964,40.8,40.1,7.601901959875166,7.655390644826152,0.13360630740899104,0.007166612603251465,-0.024042862566822976,-0.058702870383621875,3.24,0.84,5.36,0.07,0.06000000000000005,-0.2400000000000002,-0.23000000000000043,-0.16000000000000014,-0.1899999999999995,15.6685,-0.11999999999999966,-0.68,-0.6912,3.17,2.12,1.3200000000000003,-0.00265434619923699,-0.0019210285154924733,1.1000000000000085,-0.01274272552191924,-0.0013486178712938113,-0.0010198836767161268,-0.0004000613696391042,0.005890059290270422,0.011570949577447642,-0.11380952380952358,
2004-08-31,0.0006709667193680602,0.001836334356871916,0.00440718203049606,0.0006444447194713376,0.0009764263573934784,0.003980155136092733,0.008645911724688204,-0.001570143834980442,0.0036830182926559374,0.006322508466290344,-0.004016977013221457,0.32979999999999166,-0.016769471377084955,-0.1165920315520097,-0.09999999999999964,40.8,40.1,7.6128310304073565,7.628517626575055,-0.07426933404846103,-0.0020953481843442034,-0.015409524018366483,-0.049707650941353876,2.85,0.59,5.03,0.05,0.1499999999999999,-0.21999999999999975,-0.21999999999999975,-0.16000000000000014,-0.16999999999999993,16.5927,-0.13000000000000034,-0.72075,-0.6992499999999999,2.8000000000000003,2.1799999999999997,1.37,-0.0005295202035817681,-0.0004135511170151318,-0.7999999999999972,0.0029150247827764986,0.004044037292966429,-0.000508775878159895,-0.0007960594418161548,0.010659182538657497,-0.009647872061705698,-0.05199134199134203,
2004-09-30,0.0012701843581544026,0.0014781372112029345,0.0002722655866005397,0.0011362432479753437,-0.0009066499906200676,0.0012275286297231958,0.004092226451861691,0.019897640094626468,-0.00033298775668200165,-0.005423200408180229,0.003338448077631284,-0.005799999999993588,0.025344477488449257,0.07973522078669326,0.0,40.7,40.1,7.552237287560802,7.621195162809845,0.07610299533499543,0.016730813407400902,0.02603246797633041,-0.007555676282638757,2.52,0.51,4.66,0.04,0.16999999999999993,-0.11000000000000032,-0.15000000000000036,-0.1900000000000004,-0.1900000000000004,13.8804,0.020000000000000018,-0.70625,-0.7004999999999999,2.48,2.1399999999999997,1.33,0.0026375486046843477,0.0014614059249469236,-1.7000000000000028,-0.005220062289116534,-0.0013504293063393291,0.002534597669169969,0.0014887596348147625,-0.009769958859221717,0.008684944688312157,-0.09515151515151521,0.9441229885171154
2004-10-31,0.008495312737233363,0.00801641911187101,0.008751124701027457,0.0025707149399494256,0.0,0.0005319577119280439,0.0021141869768257493,0.0032393938272505807,0.009215448332893672,0.01945193280468782,0.006618946700376327,0.6325000000000074,-0.017434755158392434,-0.046495140382276645,0.09999999999999964,40.6,39.9,7.6362696033793735,7.64826303090192,0.03142968643072841,-0.002016944206344462,-0.00040270799293207205,-0.03485625561453709,2.34,0.47,4.45,0.0,0.1100000000000001,-0.009999999999999787,-0.03000000000000025,-0.05999999999999961,0.009999999999999787,15.1847,0.050000000000000266,-0.633,-0.7011999999999999,2.34,2.1100000000000003,1.37,0.0020886432803086663,0.0023108389155916953,-2.5,-0.02310800805093205,0.014655351231107616,-0.001019330428753129,0.00029345492976862175,0.011383898007734317,0.0019026960592913866,0.04133333333333322,
2004-11-30,0.0024803554509942316,-0.0009436072812558649,1.208305894717654e-05,0.0005586339281364872,-0.0018157697565150954,-0.0026496811516700802,0.0018278138517420217,0.00639755795505792,-0.0009821275779593464,-0.012934154199945702,-0.0036460290737618806,-0.06380000000000052,0.0389637672786467,0.07442820009823592,-0.09999999999999964,40.5,39.9,7.485491608030754,7.639642287858013,-0.1272110580973873,0.001694027910616569,0.045262849255496285,0.021854702099361134,2.26,0.57,4.27,0.14,0.30999999999999983,0.17999999999999972,0.09000000000000075,-0.009999999999999787,0.04999999999999982,14.05,0.27,-0.672,-0.713,2.1200000000000006,2.01,1.3299999999999992,-0.0005489818009465353,-0.00043920712709422105,1.0999999999999943,-0.039675749916809444,-0.010065605826627078,-4.085350114202413e-06,-1.7032124176807883e-05,-0.01903811031135305,-0.0028942622887981884,0.1499999999999999,
2004-12-31,0.007936241000935595,0.008197486373140883,0.00785123275254751,0.0009580098268653359,-0.0014689940034564586,0.033232027873566494,0.015468315678328182,0.012870765034355358,0.007131280725906741,0.010745347963514895,0.011002653931549311,0.5290999999999997,0.00535063937920377,-0.0116532417031312,0.0,40.6,40.1,7.621684998724611,7.641084249174914,0.15989452100651036,0.012871429529123901,0.02556565141095568,0.011974359905916554,2.07,0.51,3.99,0.03,0.1200000000000001,0.07000000000000028,0.040000000000000036,-0.04999999999999982,-0.04999999999999982,13.014,0.1599999999999997,-0.6818000000000001,-0.7053999999999999,2.0400000000000005,1.92,1.2399999999999993,-0.0047058910374122576,-0.003313702150065545,4.299999999999997,-0.010764481309738727,-0.010547593781711662,-0.0005074668319071662,-0.0008672779411078579,-0.011480487266671169,-0.0019147884175021446,0.04427272727272724,1.0150391321133156
2005-01-31,0.0035900791158702816,0.005946891655298714,0.006309973452299111,0.0011378580110985581,-0.001962021510912848,-0.02767726013242644,0.003610332137123251,-0.010527325589341885,0.002686254934150867,-0.0073442289577645425,0.015999212743300184,0.39459999999999695,0.006677795356200278,0.025211281760810778,-0.10000000000000053,40.7,39.8,7.670428522190693,7.668093709082406,-0.06857217312147057,-0.0100106757199665,-0.014954366275299336,-0.02943490847791086,1.94,0.58,3.74,0.05,0.14000000000000012,0.10999999999999988,-0.010000000000000675,-0.13000000000000078,-0.10999999999999943,13.512,0.2100000000000004,-0.685,-0.698,1.8899999999999997,1.7999999999999998,1.1400000000000006,-0.0005217845148388633,0.000778691924049113,-1.5999999999999943,0.011617304082421676,0.00790992686027625,0.0005003570280974756,0.0023105809672232525,0.02007270626419899,0.00664994537476904,-0.06427272727272682,
2005-02-28,0.007232846062771081,0.008576167798897139,0.008534936197944987,0.0019035801320317347,0.001051561665830647,0.0007050720050756354,0.00032025044886019316,0.012484309505705227,0.006613245614301988,0.023368617820469062,0.010811357167663793,0.5534999999999997,0.008176869374297624,0.007248509556420757,0.10000000000000053,40.7,39.9,7.699389406256737,7.656337166430183,0.041452710403667936,0.008320587740405117,0.015304535527348229,-0.002026907959338242,1.67,0.53,3.32,0.04,0.20999999999999996,0.06000000000000005,-0.04999999999999982,-0.1999999999999993,-0.16000000000000014,11.5626,0.1599999999999997,-0.6955,-0.71075,1.63,1.6500000000000004,1.0300000000000002,0.004688457209685026,0.0014661057901141916,-1.4000000000000057,0.009296746551034296,0.001955734024480904,-4.040310174424633e-06,-0.0019365463107563485,0.0028147487958483097,-0.006658077781188432,0.03621052631578925,
2005-03-31,-0.0013521797796176571,-0.0024976361880684195,-0.004686483411097342,0.0009016184661163607,-0.00028030834100967184,0.003329128264871528,-0.006844296177876075,0.00267388457159079,-0.004653570708632593,-0.018609810343161115,0.00036513378501723537,-0.5052000000000021,-0.051525036803543145,-0.0562836234578139,-0.20000000000000018,40.4,39.8,7.530479995245536,7.631431664576906,0.01972844607141333,-0.0009585912993355095,-0.003950676042554946,-0.022278808197774946,1.87,0.67,3.43,0.11,0.20000000000000018,0.3999999999999999,0.33000000000000007,0.23999999999999932,0.20000000000000018,12.8804,0.3500000000000001,-0.62725,-0.68475,1.7599999999999998,1.5599999999999996,0.9000000000000004,-0.0005350214919834784,0.00021353163290882549,-1.5,-0.011452390161379888,0.0012746356971042871,0.001496351258704287,0.000805052651423388,0.012999304273477286,0.0056541624273211966,0.17624401913875598,1.1032550529236573
2005-04-30,0.0021501954438223336,0.003271430523589025,0.004374405347700616,0.0027449262380709882,-0.0013325386829929897,0.0033861904133907217,0.014994054536343171,0.008988269020393957,-9.327436936867883e-05,-0.009738694169846518,0.01153424627971944,0.1979999999999933,0.04320447525868154,0.034427755804097515,0.0,40.4,40.0,7.630946580890459,7.673223121121708,0.02804035960254936,0.005884956673973818,-0.0258308029739851,-0.04197386175753115,1.55,0.53,3.26,-0.01,0.03999999999999959,-0.16999999999999993,-0.16000000000000014,-0.009999999999999787,-0.07000000000000028,14.0571,-0.08000000000000007,-0.5686,-0.6284,1.56,1.71,0.9900000000000002,-0.0005292702243808733,-0.0001927171607878364,-4.8999999999999915,0.016466945835305502,-0.0032796277352851178,-0.003004758770517313,-0.0013127660194722779,-0.012333029611830248,-0.0019124429078969385,-0.07521645021645007,
2005-05-31,0.0008997205268519437,0.004520239220710209,0.0027600356355375055,0.0012649276224525607,0.00042099355098379476,0.004418769059157057,-0.001913375122768457,-0.005762124063858565,0.004554781490710091,0.0006650987522149876,0.008241432214550315,0.060000000000002274,0.05868124151612619,0.1808167067897326,-0.10000000000000053,40.4,39.9,7.613324979540639,7.642524134232902,-0.09106337951110888,-0.005245793718930969,0.011824051087475418,0.004415465294054233,1.14,0.33,3.01,-0.16,0.06000000000000005,-0.1499999999999999,-0.20000000000000018,-0.040000000000000036,-0.17999999999999972,13.179,-0.009999999999999787,-0.566,-0.601,1.2999999999999998,1.87,1.0100000000000007,-0.0036187765489552604,-0.0022343795274961664,-0.7999999999999972,0.014001606993976345,-0.005195230869073697,0.0009977545740715854,0.0009015379499999199,-0.017540138104699565,-0.0065609008467468755,-0.14428571428571413,
2005-06-30,0.004487529157463754,0.00695642663468643,0.0021343636597901394,0.0019354579587371745,-0.001966154695605127,0.0026080197864448706,0.009425967339701913,0.030060115533558474,0.009361689530686057,0.006786383328896584,-0.00184275524073918,0.0018000000000029104,0.01630688755434484,-0.039672062223573334,-0.09999999999999964,40.4,39.9,7.63433723562832,7.686162303492906,0.06746418190852843,0.029543006211374845,0.02013905318857301,0.011293024872073065,0.96,0.32,2.82,-0.07,0.13000000000000034,-0.08000000000000007,-0.13999999999999968,-0.14999999999999947,-0.1900000000000004,11.2418,0.0,-0.539,-0.6014999999999999,1.0299999999999998,1.8600000000000003,0.96,0.0010327911409468982,6.088397800230183e-05,9.099999999999994,0.018051094247073962,0.001947420284395207,-0.0009987510842925929,-0.0013560182091065798,0.02028265320446998,0.0018726597232916475,-0.16731601731601753,0.49141503086236327
2005-07-31,-0.003171466288216962,-0.004301436082471355,-0.003484423261566505,0.00262443859442385,-0.0001405876566362707,0.0014984721214030827,-0.0006576335043284587,0.006826792163325379,-0.004389950040516233,-0.019587238296029597,-0.005000947290580093,-0.4451999999999998,-0.07689914418500976,-0.08569007280883234,0.0,40.5,39.9,7.627544390488503,7.697575346802343,0.04665428888115031,0.0006546081198433029,0.01649043963527763,0.003969127262658301,0.92,0.38,2.69,-0.04,0.25,0.20999999999999996,0.17999999999999972,0.08999999999999986,0.09999999999999964,10.489,0.22999999999999998,-0.5242,-0.6098,0.9599999999999995,1.7700000000000005,0.8799999999999999,0.005659640530090826,0.003601633798144377,0.5,0.00922356020852888,0.007122076074413286,0.0009957675118421605,0.0007664586851632293,-0.00014173339971268462,0.0009367682183869519,-0.02263636363636401,
2005-08-31,0.003253788346562203,0.006543624129550452,0.005261216466382557,0.0015029652906211055,-0.0017590154051791984,0.0017609373377478477,0.0024580095600921226,-0.011624489914614955,0.004496363719283636,0.028238825404415913,0.012759896209198374,0.24110000000000298,0.05192068463058419,0.06727392852400982,-0.09999999999999964,40.5,39.9,7.647308832356238,7.704811922932594,-0.027150989065951592,-0.017762312318049922,0.0016595071885090462,-0.011463593959748497,0.76,0.37,2.46,-0.06,0.21999999999999975,0.14000000000000012,0.08000000000000007,0.009999999999999787,0.03000000000000025,11.9852,0.16999999999999993,-0.49275,-0.60675,0.8199999999999998,1.7000000000000002,0.8300000000000001,-3.7909411778613844e-05,-0.00019985756720597436,-7.400000000000006,-0.01820897121271603,0.0012300444337709493,-0.000499371335336285,-0.0006463566090237904,0.002541351473302811,-0.00281118301273775,0.07247826086956577,
2005-09-30,-0.0195638287695461,-0.00767533772768747,-0.011043619962579854,0.0003716726053184516,-0.001903218422446784,-0.0032066460125346197,-0.004835840792269508,0.0029604085857233287,0.000815762560094413,0.020012383197698824,-0.030974219017184446,-1.0345999999999975,-0.004119016869690739,-0.09434575818309021,0.09999999999999964,40.7,40.1,7.67368812926773,7.724446645633537,0.049456746580249344,-0.010715143523629678,0.0013468345307261487,-0.019039821411137137,0.58,0.23,2.41,-0.2,-0.020000000000000018,-0.11000000000000032,-0.05999999999999961,0.07000000000000028,0.040000000000000036,11.959,-0.08999999999999986,-0.4112,-0.5773999999999999,0.7800000000000002,1.83,0.9299999999999997,0.007536434331387731,0.005578274832137353,-12.199999999999989,-0.005346025152860534,0.007516190877420392,-9.890905774412317e-07,0.0013955183037372976,0.005933939747277073,0.010281750630324105,0.12652173913043452,0.7807581701131383
2005-10-31,0.012064329407210472,0.01304403266951315,0.014213439243889958,0.0006612356431467958,0.0011282703404091876,0.00581691349245439,-0.00011836370644324745,0.00045444218005386006,-0.00011353591396368046,0.0097158981183183,0.05202397033064443,0.9427000000000021,0.02853070313492445,0.07047042615361221,0.0,41.0,40.3,7.632885505395133,7.682482446534506,-0.039367782791019934,-0.0010518417061771146,-0.028092571497019492,-0.03805397797141019,0.68,0.4,2.52,-0.07,0.29000000000000004,0.3200000000000003,0.2599999999999998,0.2699999999999996,0.21999999999999975,14.5823,0.3199999999999994,-0.4555,-0.5754999999999999,0.75,1.8399999999999999,0.8899999999999997,-0.012166644172496355,-0.008006662327802339,-2.700000000000003,0.01536113966925079,-0.005219917628569881,0.002477328888319086,0.0006607060156769151,-0.019436004818985886,-0.000993029396745726,0.020999999999999908,
2005-11-30,0.01117751662149491,0.003632329874511342,0.009082536502935667,0.0026405789010119918,-0.0003524477532703685,0.00655181885345435,0.01364342485327441,0.008769081370104459,-0.00034789662593759374,-0.010632929176279227,0.014842996586406976,0.5504999999999995,0.050317835337452266,0.18983725391214712,0.0,40.9,40.5,7.671826797878781,7.704361167910313,0.015180557177016496,0.01380417484714691,0.03738914840433871,0.036214996982550485,0.54,0.33,2.39,-0.12,0.16999999999999993,0.1200000000000001,0.08000000000000007,0.08999999999999986,0.07000000000000028,11.6061,0.15000000000000036,-0.5377500000000001,-0.586,0.6600000000000001,1.8499999999999996,0.8799999999999999,-0.006543174213322622,-0.003688713215953321,7.3999999999999915,0.016985504690799402,-0.02192670879474168,-0.0009991756100697913,-0.00032190413842592136,-0.020274705298493956,-0.013898812718488252,-0.0495000000000001,
2005-12-31,0.005151693564231508,0.0029207942029101375,0.001373915047884644,0.0011993072107774339,0.0003524477532703685,0.003476099918291453,0.005736775154536744,0.0005179410781241955,0.0070209767048190486,-0.010844925561939611,-0.007199601038353265,-0.05290000000000816,0.0034642484762059667,-0.03096794584358875,-0.09999999999999964,40.8,40.2,7.597897950521784,7.659171367666058,0.007971906227853154,0.000513020829403743,0.019765070655174632,0.012808781321847373,0.31,0.19,2.16,-0.27,0.010000000000000231,-0.0600000000000005,-0.07000000000000028,-0.0699999999999994,-0.04999999999999982,10.9238,-0.019999999999999574,-0.45899999999999996,-0.5660000000000001,0.5799999999999996,1.8500000000000005,0.9000000000000004,0.005035257365645585,0.0020908945587692074,9.900000000000006,-0.008886039690715108,0.016933372521052092,-0.000991803974955019,-0.0015121168324156997,0.019400961249896653,0.007413442713919416,-0.12769047619047624,0.5539792372076136
2006-01-31,0.0015766002009156566,-0.002178333087093698,0.007740808404264499,0.00198088657679385,0.0013381697246366286,0.012116904987502508,0.0052405420678312,0.028335947003347073,-0.007506070888422478,0.013760342990095431,0.017654658418163827,0.45759999999999934,-0.05550342287749466,-0.1327619940118563,-0.20000000000000018,41.0,40.5,7.728855823852543,7.701652362642226,0.026502300031182813,0.022299157814584802,0.013114167795042597,-0.006546852118940905,0.13,0.16,1.95,-0.05,0.3500000000000001,-0.040000000000000036,-0.04999999999999982,-0.08000000000000007,-0.08000000000000007,11.7115,0.0,-0.47,-0.586,0.17999999999999972,1.8200000000000003,0.8700000000000001,0.006039273514243604,0.004836057785718495,-0.29999999999999716,-0.015367627796860184,-3.1799928983389236e-05,0.0004900588168643694,0.0012023673313033,0.012389539012092499,0.0064716523835128825,0.06619047619047658,
